"site","latitude","longitude"
9772,45.47,-93.705
9773,45.355,-93.122
9774,45.314,-93.172
9775,45.109,-92.762
9776,46.718,-94.405
9777,44.147,-91.982
9778,43.909,-92.179
9779,43.88,-92.275
9780,43.884,-92.356
9781,45.082,-92.791
9782,45.086,-92.786
9783,45.178,-92.835
9784,44.213,-93.684
9785,44.223,-93.627
9786,46.718,-94.406
9787,44.268,-94.538
9788,45.618,-93.751
9789,45.574,-93.482
9790,45.576,-93.589
9791,45.618,-93.798
9792,43.906,-93.196
9793,46.055,-93.688
9794,43.876,-92.279
9795,45.178,-93.757
9796,45.148,-93.829
9797,44.67,-92.95
9798,44.654,-93.277
9799,45.036,-93.805
9800,46.736,-92.689
9801,47.452,-94.416
9802,43.826,-93.109
9803,44.455,-92.418
9804,47.583,-94.134
9805,44.355,-92.442
9806,46.051,-93.626
9807,46.051,-93.624
9808,46.055,-93.679
9809,47.761,-93.905
9810,47.705,-93.843
9811,47.522,-93.729
9812,47.566,-93.759
9813,44.179,-92.082
9814,43.701,-93.02
9815,43.752,-93.049
9816,44.218,-93.603
9817,47.649,-94.394
9818,45.151,-93.757
9819,44.451,-92.43
9820,44.272,-92.422
9821,45.364,-93.11
9822,45.336,-93.138
9823,45.48,-93.74
9824,48.47,-93.822
9825,44.218,-93.664
9826,44.262,-92.403
9827,45.475,-93.746
9828,43.877,-92.29
9829,43.732,-93.02
9830,45.319,-93.16
9831,46.717,-94.628
9832,46.719,-94.493
9833,45.136,-92.758
9834,47.476,-94.336
9835,47.454,-94.394
9836,47.458,-94.367
9837,44.269,-94.517
9838,44.257,-94.597
9839,44.249,-94.654
9840,45.607,-93.697
9841,45.603,-93.88
9842,43.875,-93.085
9843,46.051,-93.648
9844,46.055,-93.671
9845,46.055,-93.776
9846,43.897,-92.22
9847,44.706,-93.129
9848,44.655,-93.218
9849,47.651,-93.792
9850,47.568,-93.774
9851,47.544,-93.69
9852,44.397,-92.44
9853,44.245,-92.389
9854,45.319,-93.194
9855,44.241,-92.389
9856,45.344,-93.023
9857,45.363,-93.08
9858,45.328,-93.148
9859,44.175,-92.044
9860,47.731,-90.703
9861,43.823,-93.272
9862,45.47,-93.706
9863,45.362,-93.07
9864,44.269,-94.496
9865,44.265,-94.58
9866,45.571,-93.542
9867,45.612,-93.822
9868,43.849,-93.077
9869,43.907,-93.087
9870,45.171,-93.758
9871,45.035,-93.775
9872,45.004,-93.647
9873,45.491,-93.696
9874,46.737,-92.781
9875,47.598,-94.297
9876,48.308,-93.733
9877,47.523,-93.729
9878,43.907,-93.121
9879,45.482,-93.709
9880,47.65,-93.793
9881,47.61,-94.327
9882,47.654,-94.402
9883,47.737,-92.67
9884,46.736,-92.75
9885,48.483,-93.717
9886,47.654,-94.403
9887,46.389,-92.671
9888,47.544,-93.682
9889,47.747,-93.902
9890,47.585,-94.138
9891,48.707,-93.717
9892,48.308,-93.723
9893,47.58,-94.237
9894,46.681,-94.722
9895,47.538,-94.32
9896,47.537,-94.319
9897,47.501,-94.327
9898,47.467,-94.468
9899,43.884,-92.309
9900,47.579,-94.237
9901,47.622,-94.354
9902,47.615,-93.795
9903,47.502,-94.328
9904,47.701,-93.848
9905,45.179,-92.835
9906,43.834,-93.158
9907,43.849,-93.046
9908,46.055,-93.75
9909,47.694,-93.854
9910,47.557,-93.885
9911,47.605,-93.945
9912,47.643,-93.929
9913,47.736,-94.082
9914,47.726,-94.083
9915,47.645,-93.977
9916,47.654,-94.06
9917,47.691,-94.074
9918,47.554,-93.879
9919,47.727,-93.996
9920,47.642,-93.929
9921,47.456,-93.838
9922,47.57,-93.894
9923,47.65,-93.792
9924,45.15,-94.257
9925,45.139,-94.585
9926,45.149,-94.249
9927,45.135,-94.271
9928,45.149,-94.25
9929,46.774,-94.756
9930,46.805,-94.615
9931,46.799,-94.546
9932,46.722,-92.657
9933,46.737,-92.77
9934,46.737,-92.689
9935,46.736,-92.706
9936,46.736,-92.704
9937,46.782,-94.745
9938,46.788,-94.738
9939,44.269,-94.493
9940,44.265,-94.582
9941,44.31,-94.39
9942,44.26,-94.65
9943,44.27,-94.58
9944,44.28,-94.38
9945,44.31,-94.35
9946,44.27,-94.55
9947,44.306,-94.321
9948,44.26,-94.61
9949,44.29,-94.5
9950,44.176,-94.18
9951,44.27,-94.54
9952,45.145,-93.806
9953,45.162,-93.776
9954,45.169,-93.783
9955,47.516,-93.733
9956,47.545,-93.682
9957,43.892,-93.085
9958,43.866,-93.086
9959,43.907,-93.147
9960,44.652,-93.298
9961,44.703,-93.198
9962,44.702,-93.116
9963,44.632,-93.056
9964,44.66,-93.333
9965,44.824,-93.303
9966,44.832,-93.385
9967,44.86,-93.217
9968,44.812,-93.296
9969,44.853,-93.359
9970,44.83,-93.384
9971,44.852,-93.237
9972,44.836,-93.35
9973,44.645,-93.089
9974,44.702,-93.137
9975,44.701,-93.117
9976,44.654,-93.276
9977,45.161,-93.776
9978,45.164,-93.776
9979,45.165,-93.776
9980,43.827,-93.119
9981,43.821,-93.284
9982,43.833,-93.213
9983,43.833,-93.255
9984,43.907,-93.1
9985,43.902,-93.086
9986,47.431,-93.74
9987,47.759,-93.905
9988,47.683,-93.845
9989,47.724,-93.853
9990,47.647,-93.793
9991,47.723,-93.853
9992,44.645,-93.059
9993,44.703,-93.12
9994,44.702,-93.172
9995,45.004,-93.648
9996,45.027,-93.718
9997,45.035,-93.778
9998,45.026,-93.835
9999,45.009,-93.665
10000,44.49,-92.356
10001,44.45,-92.43
10002,44.478,-92.367
10003,44.508,-92.359
10004,44.371,-92.431
10005,44.316,-92.448
10006,44.27,-92.419
10007,44.483,-92.359
10008,44.476,-92.369
10009,46.778,-94.405
10010,46.717,-94.404
10011,47.445,-94.424
10012,46.728,-94.385
10013,47.445,-94.425
10014,47.462,-94.353
10015,46.717,-94.707
10016,47.443,-94.426
10017,47.489,-94.338
10018,47.458,-94.366
10019,46.718,-94.536
10020,47.534,-94.322
10021,47.455,-94.389
10022,47.486,-94.339
10023,48.388,-93.57
10024,43.867,-93.086
10025,43.729,-93.02
10026,43.848,-93.085
10027,47.648,-92.347
10028,47.651,-92.293
10029,47.644,-92.373
10030,47.66,-92.266
10031,47.661,-92.246
10032,47.652,-92.278
10033,47.662,-92.182
10034,45.573,-93.486
10035,45.618,-93.82
10036,45.604,-93.859
10037,45.603,-93.746
10038,45.602,-93.737
10039,44.215,-93.664
10040,45.32,-93.199
10041,45.363,-93.073
10042,45.357,-93.063
10043,45.343,-93.024
10044,45.328,-93.149
10045,45.313,-93.167
10046,45.009,-93.664
10047,45.036,-93.746
10048,45.451,-94.323
10049,45.542,-94.308
10050,45.558,-94.317
10051,45.416,-94.331
10052,45.516,-94.32
10053,45.416,-94.33
10054,45.46,-94.326
10055,45.419,-94.321
10056,45.647,-94.289
10057,45.475,-94.341
10058,45.425,-94.323
10059,47.648,-92.326
10060,45.322,-93.23
10061,45.027,-93.834
10062,45.438,-94.323
10063,44.996,-92.78
10064,44.991,-92.898
10065,45.466,-93.054
10066,44.788,-93.124
10067,45.398,-93.159
10068,45.432,-93.189
10069,45.461,-93.068
10070,45.465,-93.674
10071,44.938,-92.993
10072,45.537,-94.231
10073,45.287,-93.379
10074,44.995,-92.779
10075,44.924,-92.79
10076,45,-92.783
10077,44.949,-92.791
10078,44.946,-92.821
10079,45.403,-93.199
10080,44.935,-93.013
10081,44.935,-93.018
10082,44.937,-92.789
10083,44.929,-93.022
10084,45.004,-92.785
10085,44.803,-92.824
10086,45.291,-93.382
10087,45.399,-93.159
10088,45.203,-93.28
10089,44.939,-92.991
10090,45.466,-93.055
10091,45.118,-93.006
10092,45.417,-93.896
10093,45.492,-93.697
10094,44.934,-93.027
10095,44.802,-92.821
10096,44.981,-92.89
10097,45.101,-93.037
10098,45.536,-94.243
10099,45.218,-93.29
10100,45.204,-93.279
10101,44.995,-92.78
10102,44.975,-92.905
10103,45.423,-93.694
10104,45.006,-92.787
10105,45.219,-93.276
10106,45.531,-94.237
10107,45.421,-93.709
10108,44.996,-92.783
10109,45.211,-93.288
10110,44.941,-92.815
10111,45.006,-92.786
10112,45.431,-93.189
10113,45.482,-93.738
10114,45.002,-92.784
10115,44.939,-92.992
10116,45.293,-93.382
10117,45.402,-93.2
10118,44.925,-92.791
10119,45.291,-93.381
10120,45.421,-93.701
10121,45.532,-94.238
10122,45.533,-94.239
10123,44.977,-92.903
10124,45.46,-93.059
10125,44.501,-92.406
10126,47.287,-94.489
10127,46.76,-94.784
10128,47.35,-94.49
10129,46.76,-94.77
10130,44.424,-93.723
10131,44.436,-93.729
10132,44.509,-94.879
10133,44.688,-94.896
10134,44.616,-94.893
10135,45.604,-93.747
10136,44.676,-67.732
10137,44.151,-69.233
10138,44.305,-69.116
10139,44.15,-69.201
10140,44.898,-68.663
10141,44.411,-68.641
10142,44.644,-67.642
10143,44.393,-69.104
10144,44.906,-68.666
10145,44.416,-68.69
10146,44.414,-68.689
10147,44.413,-68.59
10148,44.471,-68.745
10149,44.472,-68.725
10150,44.376,-69.026
10151,44.194,-69.182
10152,44.234,-69.109
10153,44.619,-67.84
10154,44.19,-69.271
10155,44.648,-67.588
10156,44.702,-67.99
10157,44.677,-67.555
10158,44.187,-69.173
10159,44.172,-69.321
10160,44.262,-69.258
10161,44.524,-68.871
10162,44.916,-68.67
10163,44.898,-68.669
10164,44.67,-67.823
10165,44.702,-67.989
10166,44.165,-69.103
10167,44.172,-69.326
10168,44.167,-69.319
10169,44.173,-69.284
10170,44.262,-69.257
10171,44.194,-69.286
10172,44.944,-68.392
10173,44.372,-69.071
10174,44.361,-69.192
10175,44.524,-69.87
10176,44.703,-67.987
10177,44.669,-67.821
10178,44.17,-69.324
10179,44.174,-69.286
10180,44.943,-68.389
10181,44.652,-67.784
10182,44.687,-67.6
10183,44.69,-67.913
10184,44.667,-67.491
10185,44.373,-69.075
10186,44.409,-68.637
10187,44.6,-67.924
10188,44.946,-68.781
10189,44.915,-68.676
10190,44.263,-69.145
10191,44.929,-68.697
10192,27.757,-80.393
10193,41.456,-82.098
10194,27.693,-80.417
10195,42.306,-76.507
10196,42.57,-76.596
10197,42.776,-76.992
10198,42.347,-76.558
10199,42.607,-76.504
10200,42.47,-76.554
10201,37.07,-77.971
10202,45.079,-93.195
10203,45.196,-93.642
10204,44.929,-93.296
10205,45.155,-93.45
10206,44.976,-93.321
10207,44.981,-93.144
10208,45.045,-93.283
10209,44.967,-92.988
10210,44.881,-93.167
10211,45.336,-92.688
10212,44.859,-93.626
10213,45.007,-93.644
10214,44.882,-93.683
10215,44.688,-93.387
10216,44.833,-93.37
10217,45.054,-93.754
10218,44.779,-93.127
10219,44.773,-93.19
10220,44.708,-93.33
10221,44.955,-93.595
10222,45.027,-93.44
10223,44.928,-93.705
10224,45.423,-92.793
10225,44.957,-93.711
10226,44.774,-93.181
10227,44.97,-93.667
10228,44.99,-93.056
10229,45.048,-93.224
10230,44.755,-92.986
10231,38.925,-88.255
10232,38.813,-88.797
10233,38.855,-88.746
10234,38.938,-88.643
10235,38.871,-88.726
10236,38.843,-88.76
10237,41.512,-88.079
10238,42.224,-89.012
10239,39.734,-88.703
10240,39.061,-88.705
10241,37.041,-91.153
10242,38.822,-88.786
10243,38.902,-88.259
10244,37.171,-91.81
10245,38.062,-91.235
10246,41.713,-87.575
10247,38.767,-88.799
10248,38.816,-88.799
10249,40.101,-88.23
10250,42.361,-90.427
10251,42.275,-88.913
10252,42.276,-88.913
10253,42.275,-88.922
10254,40.127,-88.211
10255,41.948,-88.249
10256,42.142,-88.246
10257,40.095,-88.242
10258,42.154,-88.258
10259,38.973,-88.6
10260,37.081,-91.378
10261,42.237,-88.971
10262,38.902,-88.255
10263,38.811,-88.807
10264,38.197,-91.116
10265,37.719,-91.338
10266,38.734,-88.789
10267,42.355,-88.192
10268,42.496,-88.148
10269,37.59,-89.44
10270,40.299,-87.968
10271,40.018,-88.608
10272,40.115,-87.82
10273,40.527,-88.075
10274,42.467,-87.805
10275,42.175,-88.304
10276,39.288,-89.842
10277,40.06,-87.565
10278,42.448,-90.042
10279,42.001,-89.33
10280,41.348,-89.125
10281,42.088,-90.151
10282,41.867,-90.147
10283,40.405,-89.803
10284,41.348,-89.131
10285,40.692,-89.779
10286,40.312,-90.056
10287,40.445,-88.097
10288,40.193,-88.367
10289,40.132,-88.146
10290,40.132,-88.139
10291,37.725,-89.152
10292,40.207,-89.709
10293,40.417,-88.114
10294,41.848,-90.165
10295,40.132,-88.156
10296,40.198,-88.385
10297,40.527,-88.069
10298,41.989,-89.443
10299,42.246,-90.269
10300,40.129,-88.143
10301,41.644,-88.488
10302,39.254,-89.906
10303,39.287,-89.87
10304,40.799,-88.139
10305,41.209,-88.031
10306,40.128,-88.216
10307,41.863,-90.148
10308,42.015,-89.33
10309,37.699,-89.232
10310,39.223,-89.971
10311,40.654,-89.682
10312,41.304,-89.136
10313,42.353,-87.837
10314,42.428,-87.878
10315,39.304,-89.822
10316,39.266,-89.858
10317,38.938,-90.605
10318,37.431,-88.688
10319,40.011,-88.641
10320,37.711,-88.137
10321,37.973,-88.117
10322,37.772,-89.372
10323,40.31,-90.06
10324,39.95,-91.356
10325,42.005,-89.327
10326,42.4,-90.165
10327,42.145,-90.161
10328,41.328,-89.148
10329,39.935,-91.35
10330,39.252,-89.904
10331,37.711,-88.158
10332,37.644,-89.482
10333,39.971,-91.403
10334,37.894,-88.213
10335,38.648,-90.093
10336,39.395,-88.165
10337,37.305,-88.963
10338,37.534,-89.307
10339,41.99,-89.465
10340,42.415,-87.811
10341,39.245,-89.865
10342,41.696,-87.877
10343,37.815,-89.242
10344,37.361,-89.17
10345,42.461,-88.127
10346,39.274,-89.867
10347,38.659,-90.092
10348,37.804,-89.226
10349,37.149,-89.355
10350,41.365,-88.404
10351,37.718,-88.207
10352,38.318,-89.192
10353,37.772,-89.387
10354,37.151,-88.714
10355,39.505,-88.177
10356,41.708,-89.191
10357,40.411,-89.866
10358,40.864,-90.961
10359,42.44,-89.2
10360,38.846,-88.763
10361,41.666,-87.907
10362,40.231,-90.099
10363,38.797,-90.039
10364,38.964,-90.386
10365,40.99,-90.896
10366,38.745,-88.846
10367,40.004,-88.646
10368,41.725,-89.19
10369,40.058,-87.992
10370,40.153,-89.845
10371,37.551,-88.671
10372,37.162,-88.699
10373,37.571,-88.629
10374,38.314,-89.183
10375,40.391,-89.864
10376,38.416,-89.909
10377,40.316,-89.287
10378,39.278,-89.846
10379,40.218,-89.697
10380,41.315,-89.126
10381,40.081,-88.224
10382,37.525,-88.653
10383,37.894,-88.202
10384,37.128,-88.628
10385,37.435,-88.692
10386,39.129,-88.866
10387,37.942,-88.329
10388,40.09,-88.235
10389,42.101,-89.154
10390,38.704,-89.068
10391,40.114,-88.081
10392,40.084,-88.55
10393,39.902,-87.55
10394,41.798,-89.035
10395,38.649,-90.116
10396,37.787,-89.512
10397,37.975,-88.121
10398,37.798,-89.227
10399,39.654,-88.026
10400,40.932,-90.967
10401,40.985,-90.936
10402,38.722,-87.839
10403,37.005,-89.176
10404,40.984,-90.901
10405,40.969,-90.936
10406,40.816,-87.739
10407,38.937,-88.644
10408,38.869,-88.727
10409,40.111,-88.207
10410,40.696,-73.326
10411,45.636,-84.787
10412,41.851,-88.224
10413,37.44,-88.67
10414,39.811,-74.983
10415,42.166,-88.294
10416,37.644,-89.339
10417,37.498,-88.636
10418,40.167,-87.751
10419,42.437,-89.276
10420,42.452,-89.149
10421,40.012,-87.565
10422,41.31,-89.133
10423,42.398,-90.139
10424,45.64,-84.46
10425,40.741,-88.03
10426,37.637,-89.337
10427,42.222,-88.901
10428,30.402,-92.445
10429,39.877,-87.044
10430,38.928,-88.247
10431,39.059,-88.709
10432,37.413,-88.66
10433,42.375,-89.664
10434,41.643,-87.534
10435,42.275,-88.924
10436,40.075,-88.219
10437,37.699,-89.22
10438,40.359,-87.954
10439,40.391,-89.847
10440,39.496,-88.176
10441,37.151,-88.621
10442,37.893,-88.209
10443,41.883,-89.346
10444,39.927,-91.413
10445,41.887,-89.369
10446,38.953,-90.607
10447,39.867,-91.393
10448,40.114,-88.266
10449,37.289,-88.966
10450,37.574,-88.423
10451,40.367,-89.868
10452,39.255,-89.878
10453,37.977,-88.117
10454,41.589,-88.058
10455,42.441,-89.243
10456,39.263,-89.9
10457,40.116,-88.243
10458,38.952,-88.25
10459,38.914,-90.122
10460,40.083,-87.78
10461,37.515,-89.443
10462,41.331,-88.288
10463,42.442,-87.804
10464,40.117,-88.248
10465,39.158,-89.106
10466,39.774,-88.201
10467,42.375,-88.782
10468,40.139,-88.876
10469,40.144,-88.165
10470,39.681,-89.005
10471,42.224,-90.281
10472,41.121,-88.835
10473,39.363,-88.287
10474,40.251,-89.883
10475,37.782,-89.382
10476,47.072,-92.732
10477,35.583,-83.4
10478,30.181,-92.503
10479,44.054,-92.052
10480,40.608,-75.171
10481,44.507,-92.905
10482,44.954,-93.114
10483,48.712,-94.6
10484,45.01,-93.455
10485,49.663,-94.204
10486,49.692,-94.239
10487,49.652,-94.163
10488,44.346,-92.119
10489,49.648,-94.145
10490,47.371,-94.529
10491,35.193,-86.851
10492,47.352,-94.622
10493,35.185,-86.813
10494,46.355,-94.795
10495,47.371,-94.479
10496,36.051,-78.857
10497,37.896,-84.269
10498,46.481,-89.984
10499,40.247,-79.677
10500,44.348,-92.059
10501,39.191,-86.192
10502,49.657,-94.184
10503,44.483,-92.262
10504,44.343,-92.09
10505,43.739,-91.564
10506,44.374,-92.031
10507,43.92,-91.607
10508,38.754,-84.605
10509,43.769,-91.585
10510,41.629,-80.052
10511,34.052,-80.922
10512,30.548,-94.419
10513,31.143,-82.216
10514,36.993,-94.516
10515,43.855,-92.488
10516,45.383,-75.714
10517,43.541,-70.344
10518,41.433,-70.699
10519,35.167,-93.645
10520,29.051,-81.756
10521,41.973,-70.033
10522,45.439,-94.58
10523,45.018,-92.78
10524,42.45,-76.476
10525,47.403,-94.738
10526,40.799,-77.969
10527,40.315,-80.007
10528,39.938,-79.298
10529,39.96,-78.975
10530,40.664,-77.912
10531,40.708,-77.948
10532,40.785,-77.95
10533,40.755,-77.853
10534,40.761,-77.974
10535,40.933,-77.678
10536,41.217,-76.813
10537,40.712,-77.955
10538,41.012,-76.848
10539,40.459,-75.159
10540,40.596,-76.937
10541,40.579,-78.316
10542,40.098,-79.129
10543,39.987,-78.475
10544,40.876,-77.014
10545,40.998,-78.864
10546,40.793,-76.932
10547,39.963,-76.853
10548,40.752,-77.755
10549,41.976,-75.267
10550,40.555,-75.225
10551,41.034,-76.137
10552,40.041,-75.784
10553,40.655,-75.475
10554,41.701,-80.246
10555,41.025,-77.276
10556,41.822,-76.796
10557,40.371,-77.603
10558,40.619,-78.661
10559,41.361,-75.445
10560,40.944,-76.846
10561,40.303,-75.104
10562,40.689,-75.204
10563,40.073,-75.204
10564,39.938,-76.979
10565,40.367,-76.931
10566,40.287,-78.882
10567,40.274,-76.884
10568,40.468,-76.932
10569,39.963,-76.728
10570,40.684,-75.242
10571,40.748,-75.612
10572,40.391,-76.941
10573,40.793,-75.204
10574,40.516,-77.077
10575,40.342,-75.102
10576,40.025,-75.575
10577,40.219,-75.379
10578,40.337,-75.083
10579,40.019,-75.107
10580,40.093,-75.046
10581,40.217,-74.933
10582,41.248,-79.424
10583,41.032,-75.125
10584,40.607,-75.499
10585,40.983,-79.129
10586,40.334,-79.709
10587,40.657,-75.461
10588,40.398,-75.221
10589,39.961,-75.221
10590,39.822,-75.714
10591,39.822,-75.969
10592,40,-76.35
10593,40.274,-75.107
10594,40.026,-75.408
10595,40.439,-75.332
10596,39.956,-75.543
10597,40.274,-76.937
10598,40.549,-76.937
10599,40.274,-77.793
10600,40.549,-77.793
10601,41.656,-76.853
10602,39.822,-75.732
10603,40.919,-77.82
10604,41.954,-79.31
10605,39.963,-78.415
10606,39.938,-77.218
10607,41.034,-77.218
10608,39.998,-77.218
10609,41.234,-77.86
10610,41.008,-78.42
10611,40.966,-78.37
10612,40.845,-77.984
10613,40.801,-77.945
10614,41.898,-84.043
10615,46.823,-92.087
10616,46.874,-92.044
10617,46.818,-92.084
10618,47.051,-92.2
10619,46.872,-92.057
10620,46.823,-92.088
10621,46.823,-92.086
10622,46.824,-92.087
10623,46.872,-92.054
10624,46.824,-92.086
10625,46.872,-92.049
10626,46.872,-92.056
10627,47.415,-91.249
10628,46.801,-92.12
10629,46.866,-92.049
10630,46.7,-92.034
10631,46.803,-92.081
10632,45.011,-93.239
10633,46.848,-92.082
10634,46.851,-92.088
10635,44.03,-92.914
10636,47.055,-92.179
10637,47.044,-92.185
10638,46.718,-92.036
10639,46.721,-92.039
10640,46.718,-92.035
10641,46.727,-92.047
10642,48.389,-93.558
10643,46.826,-92.07
10644,42.386,-92.513
10645,42.091,-92.339
10646,42.22,-92.929
10647,42.611,-92.148
10648,42.495,-91.787
10649,42.561,-91.547
10650,42.464,-91.967
10651,42.406,-92.494
10652,42.744,-92.612
10653,42.54,-92.028
10654,42.537,-92.527
10655,42.952,-92.476
10656,42.717,-92.857
10657,42.864,-92.083
10658,42.218,-92.464
10659,41.965,-91.949
10660,42.116,-93.075
10661,42.21,-92.592
10662,42.376,-92.142
10663,42.609,-92.155
10664,42.598,-92.386
10665,38.569,-79.094
10666,30.15,-87.42
10667,38.561,-79.078
10668,36.854,-82.696
10669,36.696,-82.854
10670,40.735,-77.884
10671,40.941,-72.685
10672,39.026,-76.924
10673,39.803,-74.984
10674,39.027,-78.26
10675,42.745,-70.808
10676,33.459,-85.82
10677,38.63,-79.85
10678,37.19,-80.576
10679,39,-76.6
10680,41.6,-85.86
10681,41.734,-86.008
10682,37.77,-75.77
10683,35.817,-82.445
10684,38.421,-78.194
10685,38.53,-76.53
10686,36.93,-80.37
10687,36.209,-79.905
10688,39.128,-79.45
10689,38.418,-75.995
10690,42.769,-82.927
10691,38.92,-78.82
10692,38.805,-77.047
10693,38.222,-78.735
10694,39.143,-77.201
10695,38.908,-76.954
10696,39.108,-77.025
10697,35.026,-83.062
10698,44.354,-90.017
10699,37.019,-80.218
10700,36.105,-82.122
10701,38.97,-77.054
10702,37.376,-80.522
10703,39.28,-79.37
10704,38.839,-79.37
10705,37.23,-80.418
10706,37.303,-80.486
10707,36.639,-81.604
10708,41.308,-72.928
10709,38.87,-79.461
10710,36.813,-76.543
10711,38.764,-79.62
10712,39.57,-75.95
10713,38.494,-76.594
10714,42.733,-84.556
10715,39.046,-79.6
10716,38.967,-77.05
10717,40.832,-77.829
10718,39.551,-79.299
10719,39.118,-79.668
10720,39.004,-77.019
10721,39.868,-74.573
10722,39.324,-79.555
10723,38.848,-77.02
10724,39.229,-75.998
10725,39.58,-75.64
10726,39.021,-79.78
10727,39.182,-77.346
10728,43.35,-70.541
10729,38.864,-79.557
10730,39.454,-79.385
10731,38.636,-76.679
10732,40.826,-77.881
10733,36.468,-81.804
10734,39.004,-78.34
10735,45.475,-84.114
10736,35.717,-78.687
10737,39.01,-78.86
10738,45.008,-75.701
10739,37.501,-80.111
10740,38.83,-76.85
10741,37.271,-79.941
